,date,sales,region
1704,2019-04-08,1713.0,north
1705,2019-04-08,1779.0,south
1706,2019-04-08,1743.0,east
1707,2019-04-08,1575.0,west
1708,2019-04-09,1728.0,north
1709,2019-04-09,1719.0,south
1710,2019-04-09,1755.0,east
1711,2019-04-09,1617.0,west
1712,2019-04-10,1542.0,north
1713,2019-04-10,1626.0,south
1714,2019-04-10,1509.0,east
1715,2019-04-10,1638.0,west
1716,2019-04-11,1581.0,north
1717,2019-04-11,1680.0,south
1718,2019-04-11,1569.0,east
1719,2019-04-11,1635.0,west
1720,2019-04-12,1539.0,north
1721,2019-04-12,1587.0,south
1722,2019-04-12,1593.0,east
1723,2019-04-12,1581.0,west
1724,2019-04-13,1515.0,north
1725,2019-04-13,1611.0,south
1726,2019-04-13,1644.0,east
1727,2019-04-13,1794.0,west
1728,2019-04-14,1500.0,north
1729,2019-04-14,1737.0,south
1730,2019-04-14,1722.0,east
1731,2019-04-14,1764.0,west
1732,2019-04-15,1530.0,north
1733,2019-04-15,1602.0,south
1734,2019-04-15,1524.0,east
1735,2019-04-15,1770.0,west
1736,2019-04-16,1596.0,north
1737,2019-04-16,1668.0,south
1738,2019-04-16,1584.0,east
1739,2019-04-16,1713.0,west
1740,2019-04-17,1569.0,north
1741,2019-04-17,1686.0,south
1742,2019-04-17,1647.0,east
1743,2019-04-17,1509.0,west
1744,2019-04-18,1590.0,north
1745,2019-04-18,1650.0,south
1746,2019-04-18,1557.0,east
1747,2019-04-18,1575.0,west
1748,2019-04-19,1773.0,north
1749,2019-04-19,1629.0,south
1750,2019-04-19,1524.0,east
1751,2019-04-19,1512.0,west
1752,2019-04-20,1521.0,north
1753,2019-04-20,1653.0,south
1754,2019-04-20,1584.0,east
1755,2019-04-20,1713.0,west
1756,2019-04-21,1683.0,north
1757,2019-04-21,1749.0,south
1758,2019-04-21,1545.0,east
1759,2019-04-21,1629.0,west
1760,2019-04-22,1533.0,north
1761,2019-04-22,1587.0,south
1762,2019-04-22,1671.0,east
1763,2019-04-22,1650.0,west
1764,2019-04-23,1668.0,north
1765,2019-04-23,1674.0,south
1766,2019-04-23,1728.0,east
1767,2019-04-23,1518.0,west
1768,2019-04-24,1554.0,north
1769,2019-04-24,1719.0,south
1770,2019-04-24,1746.0,east
1771,2019-04-24,1665.0,west
1772,2019-04-25,1503.0,north
1773,2019-04-25,1692.0,south
1774,2019-04-25,1725.0,east
1775,2019-04-25,1764.0,west
1776,2019-04-26,1710.0,north
1777,2019-04-26,1635.0,south
1778,2019-04-26,1764.0,east
1779,2019-04-26,1758.0,west
1780,2019-04-27,1740.0,north
1781,2019-04-27,1776.0,south
1782,2019-04-27,1740.0,east
1783,2019-04-27,1620.0,west
1784,2019-04-28,1566.0,north
1785,2019-04-28,1704.0,south
1786,2019-04-28,1578.0,east
1787,2019-04-28,1503.0,west
1788,2019-04-29,1602.0,north
1789,2019-04-29,1791.0,south
1790,2019-04-29,1752.0,east
1791,2019-04-29,1800.0,west
1792,2019-04-30,1719.0,north
1793,2019-04-30,1767.0,south
1794,2019-04-30,1500.0,east
1795,2019-04-30,1623.0,west
1796,2019-05-01,1665.0,north
1797,2019-05-01,1800.0,south
1798,2019-05-01,1731.0,east
1799,2019-05-01,1542.0,west
1800,2019-05-02,1575.0,north
1801,2019-05-02,1548.0,south
1802,2019-05-02,1797.0,east
1803,2019-05-02,1521.0,west
1804,2019-05-03,1560.0,north
1805,2019-05-03,1521.0,south
1806,2019-05-03,1605.0,east
1807,2019-05-03,1740.0,west
1808,2019-05-04,1617.0,north
1809,2019-05-04,1743.0,south
1810,2019-05-04,1629.0,east
1811,2019-05-04,1749.0,west
1812,2019-05-05,1512.0,north
1813,2019-05-05,1746.0,south
1814,2019-05-05,1530.0,east
1815,2019-05-05,1611.0,west
1816,2019-05-06,1569.0,north
1817,2019-05-06,1689.0,south
1818,2019-05-06,1557.0,east
1819,2019-05-06,1560.0,west
1820,2019-05-07,1650.0,north
1821,2019-05-07,1695.0,south
1822,2019-05-07,1620.0,east
1823,2019-05-07,1644.0,west
1824,2019-05-08,1800.0,north
1825,2019-05-08,1515.0,south
1826,2019-05-08,1785.0,east
1827,2019-05-08,1650.0,west
1828,2019-05-09,1797.0,north
1829,2019-05-09,1641.0,south
1830,2019-05-09,1665.0,east
1831,2019-05-09,1767.0,west
1832,2019-05-10,1500.0,north
1833,2019-05-10,1788.0,south
1834,2019-05-10,1725.0,east
1835,2019-05-10,1557.0,west
1836,2019-05-11,1503.0,north
1837,2019-05-11,1518.0,south
1838,2019-05-11,1650.0,east
1839,2019-05-11,1614.0,west
1840,2019-05-12,1743.0,north
1841,2019-05-12,1524.0,south
1842,2019-05-12,1761.0,east
1843,2019-05-12,1743.0,west
1844,2019-05-13,1563.0,north
1845,2019-05-13,1716.0,south
1846,2019-05-13,1560.0,east
1847,2019-05-13,1614.0,west
1848,2019-05-14,1617.0,north
1849,2019-05-14,1761.0,south
1850,2019-05-14,1635.0,east
1851,2019-05-14,1614.0,west
1852,2019-05-15,1509.0,north
1853,2019-05-15,1650.0,south
1854,2019-05-15,1755.0,east
1855,2019-05-15,1569.0,west
1856,2019-05-16,1605.0,north
1857,2019-05-16,1695.0,south
1858,2019-05-16,1662.0,east
1859,2019-05-16,1605.0,west
1860,2019-05-17,1731.0,north
1861,2019-05-17,1590.0,south
1862,2019-05-17,1620.0,east
1863,2019-05-17,1752.0,west
1864,2019-05-18,1533.0,north
1865,2019-05-18,1737.0,south
1866,2019-05-18,1608.0,east
1867,2019-05-18,1662.0,west
1868,2019-05-19,1797.0,north
1869,2019-05-19,1728.0,south
1870,2019-05-19,1686.0,east
1871,2019-05-19,1650.0,west
1872,2019-05-20,1695.0,north
1873,2019-05-20,1752.0,south
1874,2019-05-20,1785.0,east
1875,2019-05-20,1668.0,west
1876,2019-05-21,1515.0,north
1877,2019-05-21,1683.0,south
1878,2019-05-21,1794.0,east
1879,2019-05-21,1533.0,west
1880,2019-05-22,1599.0,north
1881,2019-05-22,1761.0,south
1882,2019-05-22,1761.0,east
1883,2019-05-22,1722.0,west
1884,2019-05-23,1626.0,north
1885,2019-05-23,1668.0,south
1886,2019-05-23,1641.0,east
1887,2019-05-23,1740.0,west
1888,2019-05-24,1650.0,north
1889,2019-05-24,1623.0,south
1890,2019-05-24,1653.0,east
1891,2019-05-24,1773.0,west
1892,2019-05-25,1788.0,north
1893,2019-05-25,1581.0,south
1894,2019-05-25,1677.0,east
1895,2019-05-25,1569.0,west
1896,2019-05-26,1791.0,north
1897,2019-05-26,1617.0,south
1898,2019-05-26,1638.0,east
1899,2019-05-26,1542.0,west
1900,2019-05-27,1590.0,north
1901,2019-05-27,1704.0,south
1902,2019-05-27,1680.0,east
1903,2019-05-27,1527.0,west
1904,2019-05-28,1635.0,north
1905,2019-05-28,1755.0,south
1906,2019-05-28,1560.0,east
1907,2019-05-28,1533.0,west
1908,2019-05-29,1599.0,north
1909,2019-05-29,1677.0,south
1910,2019-05-29,1581.0,east
1911,2019-05-29,1680.0,west
1912,2019-05-30,1692.0,north
1913,2019-05-30,1644.0,south
1914,2019-05-30,1716.0,east
1915,2019-05-30,1761.0,west
1916,2019-05-31,1716.0,north
1917,2019-05-31,1764.0,south
1918,2019-05-31,1677.0,east
1919,2019-05-31,1605.0,west
1920,2019-06-01,1680.0,north
1921,2019-06-01,1695.0,south
1922,2019-06-01,1548.0,east
1923,2019-06-01,1689.0,west
1924,2019-06-02,1755.0,north
1925,2019-06-02,1707.0,south
1926,2019-06-02,1557.0,east
1927,2019-06-02,1644.0,west
1928,2019-06-03,1719.0,north
1929,2019-06-03,1680.0,south
1930,2019-06-03,1581.0,east
1931,2019-06-03,1749.0,west
1932,2019-06-04,1602.0,north
1933,2019-06-04,1704.0,south
1934,2019-06-04,1602.0,east
1935,2019-06-04,1554.0,west
1936,2019-06-05,1632.0,north
1937,2019-06-05,1560.0,south
1938,2019-06-05,1647.0,east
1939,2019-06-05,1560.0,west
1940,2019-06-06,1662.0,north
1941,2019-06-06,1545.0,south
1942,2019-06-06,1614.0,east
1943,2019-06-06,1746.0,west
1944,2019-06-07,1713.0,north
1945,2019-06-07,1668.0,south
1946,2019-06-07,1503.0,east
1947,2019-06-07,1758.0,west
1948,2019-06-08,1656.0,north
1949,2019-06-08,1560.0,south
1950,2019-06-08,1710.0,east
1951,2019-06-08,1677.0,west
1952,2019-06-09,1782.0,north
1953,2019-06-09,1665.0,south
1954,2019-06-09,1782.0,east
1955,2019-06-09,1797.0,west
1956,2019-06-10,1698.0,north
1957,2019-06-10,1689.0,south
1958,2019-06-10,1623.0,east
1959,2019-06-10,1767.0,west
1960,2019-06-11,1635.0,north
1961,2019-06-11,1563.0,south
1962,2019-06-11,1785.0,east
1963,2019-06-11,1521.0,west
1964,2019-06-12,1728.0,north
1965,2019-06-12,1515.0,south
1966,2019-06-12,1548.0,east
1967,2019-06-12,1677.0,west
1968,2019-06-13,1587.0,north
1969,2019-06-13,1719.0,south
1970,2019-06-13,1587.0,east
1971,2019-06-13,1773.0,west
1972,2019-06-14,1557.0,north
1973,2019-06-14,1680.0,south
1974,2019-06-14,1773.0,east
1975,2019-06-14,1509.0,west
1976,2019-06-15,1602.0,north
1977,2019-06-15,1794.0,south
1978,2019-06-15,1764.0,east
1979,2019-06-15,1785.0,west
1980,2019-06-16,1662.0,north
1981,2019-06-16,1563.0,south
1982,2019-06-16,1671.0,east
1983,2019-06-16,1533.0,west
1984,2019-06-17,1587.0,north
1985,2019-06-17,1512.0,south
1986,2019-06-17,1536.0,east
1987,2019-06-17,1566.0,west
1988,2019-06-18,1767.0,north
1989,2019-06-18,1614.0,south
1990,2019-06-18,1776.0,east
1991,2019-06-18,1728.0,west
1992,2019-06-19,1614.0,north
1993,2019-06-19,1572.0,south
1994,2019-06-19,1614.0,east
1995,2019-06-19,1734.0,west
1996,2019-06-20,1566.0,north
1997,2019-06-20,1632.0,south
1998,2019-06-20,1785.0,east
1999,2019-06-20,1770.0,west
2000,2019-06-21,1725.0,north
2001,2019-06-21,1542.0,south
2002,2019-06-21,1677.0,east
2003,2019-06-21,1533.0,west
2004,2019-06-22,1578.0,north
2005,2019-06-22,1713.0,south
2006,2019-06-22,1776.0,east
2007,2019-06-22,1515.0,west
2008,2019-06-23,1587.0,north
2009,2019-06-23,1770.0,south
2010,2019-06-23,1773.0,east
2011,2019-06-23,1671.0,west
2012,2019-06-24,1704.0,north
2013,2019-06-24,1545.0,south
2014,2019-06-24,1671.0,east
2015,2019-06-24,1800.0,west
2016,2019-06-25,1611.0,north
2017,2019-06-25,1797.0,south
2018,2019-06-25,1623.0,east
2019,2019-06-25,1776.0,west
2020,2019-06-26,1677.0,north
2021,2019-06-26,1800.0,south
2022,2019-06-26,1794.0,east
2023,2019-06-26,1686.0,west
2024,2019-06-27,1671.0,north
2025,2019-06-27,1635.0,south
2026,2019-06-27,1740.0,east
2027,2019-06-27,1671.0,west
2028,2019-06-28,1671.0,north
2029,2019-06-28,1770.0,south
2030,2019-06-28,1773.0,east
2031,2019-06-28,1581.0,west
2032,2019-06-29,1533.0,north
2033,2019-06-29,1650.0,south
2034,2019-06-29,1536.0,east
2035,2019-06-29,1548.0,west
2036,2019-06-30,1785.0,north
2037,2019-06-30,1614.0,south
2038,2019-06-30,1569.0,east
2039,2019-06-30,1800.0,west
2040,2019-07-01,1644.0,north
2041,2019-07-01,1659.0,south
2042,2019-07-01,1659.0,east
2043,2019-07-01,1644.0,west
2044,2019-07-02,1656.0,north
2045,2019-07-02,1566.0,south
2046,2019-07-02,1686.0,east
2047,2019-07-02,1677.0,west
2048,2019-07-03,1770.0,north
2049,2019-07-03,1689.0,south
2050,2019-07-03,1704.0,east
2051,2019-07-03,1800.0,west
2052,2019-07-04,1782.0,north
2053,2019-07-04,1746.0,south
2054,2019-07-04,1527.0,east
2055,2019-07-04,1581.0,west
2056,2019-07-05,1518.0,north
2057,2019-07-05,1554.0,south
2058,2019-07-05,1548.0,east
2059,2019-07-05,1533.0,west
2060,2019-07-06,1791.0,north
2061,2019-07-06,1578.0,south
2062,2019-07-06,1779.0,east
2063,2019-07-06,1704.0,west
2064,2019-07-07,1587.0,north
2065,2019-07-07,1593.0,south
2066,2019-07-07,1644.0,east
2067,2019-07-07,1680.0,west
2068,2019-07-08,1614.0,north
2069,2019-07-08,1704.0,south
2070,2019-07-08,1797.0,east
2071,2019-07-08,1770.0,west
2072,2019-07-09,1605.0,north
2073,2019-07-09,1686.0,south
2074,2019-07-09,1794.0,east
2075,2019-07-09,1713.0,west
2076,2019-07-10,1755.0,north
2077,2019-07-10,1500.0,south
2078,2019-07-10,1632.0,east
2079,2019-07-10,1800.0,west
2080,2019-07-11,1800.0,north
2081,2019-07-11,1650.0,south
2082,2019-07-11,1704.0,east
2083,2019-07-11,1590.0,west
2084,2019-07-12,1779.0,north
2085,2019-07-12,1554.0,south
2086,2019-07-12,1635.0,east
2087,2019-07-12,1608.0,west
2088,2019-07-13,1791.0,north
2089,2019-07-13,1779.0,south
2090,2019-07-13,1527.0,east
2091,2019-07-13,1689.0,west
2092,2019-07-14,1782.0,north
2093,2019-07-14,1662.0,south
2094,2019-07-14,1620.0,east
2095,2019-07-14,1692.0,west
2096,2019-07-15,1551.0,north
2097,2019-07-15,1620.0,south
2098,2019-07-15,1725.0,east
2099,2019-07-15,1602.0,west
2100,2019-07-16,1518.0,north
2101,2019-07-16,1761.0,south
2102,2019-07-16,1539.0,east
2103,2019-07-16,1614.0,west
2104,2019-07-17,1548.0,north
2105,2019-07-17,1551.0,south
2106,2019-07-17,1722.0,east
2107,2019-07-17,1662.0,west
2108,2019-07-18,1509.0,north
2109,2019-07-18,1773.0,south
2110,2019-07-18,1767.0,east
2111,2019-07-18,1581.0,west
2112,2019-07-19,1626.0,north
2113,2019-07-19,1734.0,south
2114,2019-07-19,1761.0,east
2115,2019-07-19,1659.0,west
2116,2019-07-20,1638.0,north
2117,2019-07-20,1539.0,south
2118,2019-07-20,1782.0,east
2119,2019-07-20,1728.0,west
2120,2019-07-21,1746.0,north
2121,2019-07-21,1536.0,south
2122,2019-07-21,1719.0,east
2123,2019-07-21,1773.0,west
2124,2019-07-22,1611.0,north
2125,2019-07-22,1665.0,south
2126,2019-07-22,1506.0,east
2127,2019-07-22,1746.0,west
2128,2019-07-23,1770.0,north
2129,2019-07-23,1734.0,south
2130,2019-07-23,1707.0,east
2131,2019-07-23,1620.0,west
2132,2019-07-24,1569.0,north
2133,2019-07-24,1656.0,south
2134,2019-07-24,1617.0,east
2135,2019-07-24,1638.0,west
2136,2019-07-25,1701.0,north
2137,2019-07-25,1713.0,south
2138,2019-07-25,1557.0,east
2139,2019-07-25,1725.0,west
2140,2019-07-26,1605.0,north
2141,2019-07-26,1770.0,south
2142,2019-07-26,1557.0,east
2143,2019-07-26,1755.0,west
2144,2019-07-27,1737.0,north
2145,2019-07-27,1785.0,south
2146,2019-07-27,1545.0,east
2147,2019-07-27,1560.0,west
2148,2019-07-28,1509.0,north
2149,2019-07-28,1761.0,south
2150,2019-07-28,1551.0,east
2151,2019-07-28,1683.0,west
2152,2019-07-29,1644.0,north
2153,2019-07-29,1608.0,south
2154,2019-07-29,1719.0,east
2155,2019-07-29,1794.0,west
2156,2019-07-30,1764.0,north
2157,2019-07-30,1512.0,south
2158,2019-07-30,1701.0,east
2159,2019-07-30,1797.0,west
2160,2019-07-31,1734.0,north
2161,2019-07-31,1791.0,south
2162,2019-07-31,1761.0,east
2163,2019-07-31,1587.0,west
2164,2019-08-01,1596.0,north
2165,2019-08-01,1542.0,south
2166,2019-08-01,1710.0,east
2167,2019-08-01,1701.0,west
2168,2019-08-02,1647.0,north
2169,2019-08-02,1524.0,south
2170,2019-08-02,1782.0,east
2171,2019-08-02,1716.0,west
2172,2019-08-03,1752.0,north
2173,2019-08-03,1686.0,south
2174,2019-08-03,1764.0,east
2175,2019-08-03,1755.0,west
2176,2019-08-04,1578.0,north
2177,2019-08-04,1539.0,south
2178,2019-08-04,1743.0,east
2179,2019-08-04,1596.0,west
2180,2019-08-05,1506.0,north
2181,2019-08-05,1527.0,south
2182,2019-08-05,1626.0,east
2183,2019-08-05,1530.0,west
2184,2019-08-06,1521.0,north
2185,2019-08-06,1713.0,south
2186,2019-08-06,1761.0,east
2187,2019-08-06,1557.0,west
2188,2019-08-07,1584.0,north
2189,2019-08-07,1764.0,south
2190,2019-08-07,1623.0,east
2191,2019-08-07,1776.0,west
2192,2019-08-08,1749.0,north
2193,2019-08-08,1707.0,south
2194,2019-08-08,1629.0,east
2195,2019-08-08,1773.0,west
2196,2019-08-09,1758.0,north
2197,2019-08-09,1671.0,south
2198,2019-08-09,1659.0,east
2199,2019-08-09,1641.0,west
2200,2019-08-10,1596.0,north
2201,2019-08-10,1626.0,south
2202,2019-08-10,1557.0,east
2203,2019-08-10,1695.0,west
2204,2019-08-11,1659.0,north
2205,2019-08-11,1680.0,south
2206,2019-08-11,1683.0,east
2207,2019-08-11,1692.0,west
2208,2019-08-12,1569.0,north
2209,2019-08-12,1740.0,south
2210,2019-08-12,1650.0,east
2211,2019-08-12,1569.0,west
2212,2019-08-13,1701.0,north
2213,2019-08-13,1677.0,south
2214,2019-08-13,1533.0,east
2215,2019-08-13,1587.0,west
2216,2019-08-14,1713.0,north
2217,2019-08-14,1611.0,south
2218,2019-08-14,1524.0,east
2219,2019-08-14,1725.0,west
2220,2019-08-15,1761.0,north
2221,2019-08-15,1569.0,south
2222,2019-08-15,1668.0,east
2223,2019-08-15,1563.0,west
2224,2019-08-16,1734.0,north
2225,2019-08-16,1524.0,south
2226,2019-08-16,1731.0,east
2227,2019-08-16,1665.0,west
2228,2019-08-17,1710.0,north
2229,2019-08-17,1509.0,south
2230,2019-08-17,1539.0,east
2231,2019-08-17,1533.0,west
2232,2019-08-18,1785.0,north
2233,2019-08-18,1665.0,south
2234,2019-08-18,1722.0,east
2235,2019-08-18,1659.0,west
2236,2019-08-19,1791.0,north
2237,2019-08-19,1680.0,south
2238,2019-08-19,1542.0,east
2239,2019-08-19,1701.0,west
2240,2019-08-20,1671.0,north
2241,2019-08-20,1656.0,south
2242,2019-08-20,1536.0,east
2243,2019-08-20,1800.0,west
2244,2019-08-21,1605.0,north
2245,2019-08-21,1671.0,south
2246,2019-08-21,1590.0,east
2247,2019-08-21,1545.0,west
2248,2019-08-22,1500.0,north
2249,2019-08-22,1779.0,south
2250,2019-08-22,1656.0,east
2251,2019-08-22,1731.0,west
2252,2019-08-23,1614.0,north
2253,2019-08-23,1782.0,south
2254,2019-08-23,1629.0,east
2255,2019-08-23,1635.0,west
2256,2019-08-24,1548.0,north
2257,2019-08-24,1776.0,south
2258,2019-08-24,1743.0,east
2259,2019-08-24,1737.0,west
2260,2019-08-25,1644.0,north
2261,2019-08-25,1626.0,south
2262,2019-08-25,1680.0,east
2263,2019-08-25,1524.0,west
2264,2019-08-26,1515.0,north
2265,2019-08-26,1704.0,south
2266,2019-08-26,1653.0,east
2267,2019-08-26,1554.0,west
2268,2019-08-27,1644.0,north
2269,2019-08-27,1674.0,south
2270,2019-08-27,1665.0,east
2271,2019-08-27,1755.0,west
2272,2019-08-28,1566.0,north
2273,2019-08-28,1659.0,south
2274,2019-08-28,1515.0,east
2275,2019-08-28,1779.0,west
2276,2019-08-29,1572.0,north
2277,2019-08-29,1770.0,south
2278,2019-08-29,1632.0,east
2279,2019-08-29,1677.0,west
2280,2019-08-30,1755.0,north
2281,2019-08-30,1527.0,south
2282,2019-08-30,1623.0,east
2283,2019-08-30,1668.0,west
2284,2019-08-31,1683.0,north
2285,2019-08-31,1698.0,south
2286,2019-08-31,1749.0,east
2287,2019-08-31,1632.0,west
2288,2019-09-01,1785.0,north
2289,2019-09-01,1707.0,south
2290,2019-09-01,1518.0,east
2291,2019-09-01,1563.0,west
2292,2019-09-02,1701.0,north
2293,2019-09-02,1605.0,south
2294,2019-09-02,1596.0,east
2295,2019-09-02,1605.0,west
2296,2019-09-03,1716.0,north
2297,2019-09-03,1569.0,south
2298,2019-09-03,1725.0,east
2299,2019-09-03,1542.0,west
2300,2019-09-04,1692.0,north
2301,2019-09-04,1560.0,south
2302,2019-09-04,1515.0,east
2303,2019-09-04,1653.0,west
2304,2019-09-05,1629.0,north
2305,2019-09-05,1668.0,south
2306,2019-09-05,1698.0,east
2307,2019-09-05,1677.0,west
2308,2019-09-06,1503.0,north
2309,2019-09-06,1776.0,south
2310,2019-09-06,1509.0,east
2311,2019-09-06,1665.0,west
2312,2019-09-07,1683.0,north
2313,2019-09-07,1530.0,south
2314,2019-09-07,1782.0,east
2315,2019-09-07,1584.0,west
2316,2019-09-08,1743.0,north
2317,2019-09-08,1551.0,south
2318,2019-09-08,1620.0,east
2319,2019-09-08,1791.0,west
2320,2019-09-09,1674.0,north
2321,2019-09-09,1797.0,south
2322,2019-09-09,1773.0,east
2323,2019-09-09,1596.0,west
2324,2019-09-10,1617.0,north
2325,2019-09-10,1764.0,south
2326,2019-09-10,1632.0,east
2327,2019-09-10,1506.0,west
2328,2019-09-11,1533.0,north
2329,2019-09-11,1677.0,south
2330,2019-09-11,1746.0,east
2331,2019-09-11,1668.0,west
2332,2019-09-12,1797.0,north
2333,2019-09-12,1545.0,south
2334,2019-09-12,1701.0,east
2335,2019-09-12,1578.0,west
2336,2019-09-13,1626.0,north
2337,2019-09-13,1512.0,south
2338,2019-09-13,1788.0,east
2339,2019-09-13,1671.0,west
2340,2019-09-14,1728.0,north
2341,2019-09-14,1653.0,south
2342,2019-09-14,1644.0,east
2343,2019-09-14,1734.0,west
2344,2019-09-15,1746.0,north
2345,2019-09-15,1524.0,south
2346,2019-09-15,1611.0,east
2347,2019-09-15,1626.0,west
2348,2019-09-16,1668.0,north
2349,2019-09-16,1734.0,south
2350,2019-09-16,1797.0,east
2351,2019-09-16,1725.0,west
2352,2019-09-17,1656.0,north
2353,2019-09-17,1530.0,south
2354,2019-09-17,1695.0,east
2355,2019-09-17,1656.0,west
2356,2019-09-18,1797.0,north
2357,2019-09-18,1515.0,south
2358,2019-09-18,1638.0,east
2359,2019-09-18,1797.0,west
2360,2019-09-19,1800.0,north
2361,2019-09-19,1560.0,south
2362,2019-09-19,1506.0,east
2363,2019-09-19,1581.0,west
2364,2019-09-20,1515.0,north
2365,2019-09-20,1527.0,south
2366,2019-09-20,1758.0,east
2367,2019-09-20,1638.0,west
2368,2019-09-21,1605.0,north
2369,2019-09-21,1716.0,south
2370,2019-09-21,1569.0,east
2371,2019-09-21,1674.0,west
2372,2019-09-22,1632.0,north
2373,2019-09-22,1734.0,south
2374,2019-09-22,1530.0,east
2375,2019-09-22,1689.0,west
2376,2019-09-23,1641.0,north
2377,2019-09-23,1779.0,south
2378,2019-09-23,1659.0,east
2379,2019-09-23,1797.0,west
2380,2019-09-24,1767.0,north
2381,2019-09-24,1755.0,south
2382,2019-09-24,1602.0,east
2383,2019-09-24,1524.0,west
2384,2019-09-25,1794.0,north
2385,2019-09-25,1626.0,south
2386,2019-09-25,1617.0,east
2387,2019-09-25,1773.0,west
2388,2019-09-26,1719.0,north
2389,2019-09-26,1509.0,south
2390,2019-09-26,1686.0,east
2391,2019-09-26,1668.0,west
2392,2019-09-27,1731.0,north
2393,2019-09-27,1590.0,south
2394,2019-09-27,1728.0,east
2395,2019-09-27,1722.0,west
2396,2019-09-28,1548.0,north
2397,2019-09-28,1599.0,south
2398,2019-09-28,1605.0,east
2399,2019-09-28,1671.0,west
2400,2019-09-29,1512.0,north
2401,2019-09-29,1650.0,south
2402,2019-09-29,1614.0,east
2403,2019-09-29,1674.0,west
2404,2019-09-30,1638.0,north
2405,2019-09-30,1731.0,south
2406,2019-09-30,1716.0,east
2407,2019-09-30,1566.0,west
2408,2019-10-01,1707.0,north
2409,2019-10-01,1554.0,south
2410,2019-10-01,1632.0,east
2411,2019-10-01,1584.0,west
2412,2019-10-02,1653.0,north
2413,2019-10-02,1770.0,south
2414,2019-10-02,1758.0,east
2415,2019-10-02,1569.0,west
2416,2019-10-03,1797.0,north
2417,2019-10-03,1551.0,south
2418,2019-10-03,1677.0,east
2419,2019-10-03,1599.0,west
2420,2019-10-04,1512.0,north
2421,2019-10-04,1635.0,south
2422,2019-10-04,1749.0,east
2423,2019-10-04,1689.0,west
2424,2019-10-05,1614.0,north
2425,2019-10-05,1527.0,south
2426,2019-10-05,1521.0,east
2427,2019-10-05,1725.0,west
2428,2019-10-06,1587.0,north
2429,2019-10-06,1701.0,south
2430,2019-10-06,1566.0,east
2431,2019-10-06,1752.0,west
2432,2019-10-07,1668.0,north
2433,2019-10-07,1686.0,south
2434,2019-10-07,1611.0,east
2435,2019-10-07,1569.0,west
2436,2019-10-08,1599.0,north
2437,2019-10-08,1539.0,south
2438,2019-10-08,1611.0,east
2439,2019-10-08,1605.0,west
2440,2019-10-09,1680.0,north
2441,2019-10-09,1704.0,south
2442,2019-10-09,1689.0,east
2443,2019-10-09,1644.0,west
2444,2019-10-10,1701.0,north
2445,2019-10-10,1560.0,south
2446,2019-10-10,1791.0,east
2447,2019-10-10,1698.0,west
2448,2019-10-11,1539.0,north
2449,2019-10-11,1542.0,south
2450,2019-10-11,1704.0,east
2451,2019-10-11,1728.0,west
2452,2019-10-12,1590.0,north
2453,2019-10-12,1743.0,south
2454,2019-10-12,1569.0,east
2455,2019-10-12,1722.0,west
2456,2019-10-13,1545.0,north
2457,2019-10-13,1533.0,south
2458,2019-10-13,1674.0,east
2459,2019-10-13,1704.0,west
2460,2019-10-14,1524.0,north
2461,2019-10-14,1578.0,south
2462,2019-10-14,1692.0,east
2463,2019-10-14,1635.0,west
2464,2019-10-15,1782.0,north
2465,2019-10-15,1587.0,south
2466,2019-10-15,1638.0,east
2467,2019-10-15,1752.0,west
2468,2019-10-16,1542.0,north
2469,2019-10-16,1608.0,south
2470,2019-10-16,1683.0,east
2471,2019-10-16,1596.0,west
2472,2019-10-17,1527.0,north
2473,2019-10-17,1737.0,south
2474,2019-10-17,1671.0,east
2475,2019-10-17,1662.0,west
2476,2019-10-18,1518.0,north
2477,2019-10-18,1746.0,south
2478,2019-10-18,1590.0,east
2479,2019-10-18,1710.0,west
2480,2019-10-19,1647.0,north
2481,2019-10-19,1737.0,south
2482,2019-10-19,1761.0,east
2483,2019-10-19,1587.0,west
2484,2019-10-20,1701.0,north
2485,2019-10-20,1524.0,south
2486,2019-10-20,1677.0,east
2487,2019-10-20,1725.0,west
2488,2019-10-21,1653.0,north
2489,2019-10-21,1686.0,south
2490,2019-10-21,1698.0,east
2491,2019-10-21,1560.0,west
2492,2019-10-22,1515.0,north
2493,2019-10-22,1734.0,south
2494,2019-10-22,1551.0,east
2495,2019-10-22,1713.0,west
2496,2019-10-23,1758.0,north
2497,2019-10-23,1644.0,south
2498,2019-10-23,1758.0,east
2499,2019-10-23,1641.0,west
2500,2019-10-24,1617.0,north
2501,2019-10-24,1611.0,south
2502,2019-10-24,1788.0,east
2503,2019-10-24,1602.0,west
2504,2019-10-25,1638.0,north
2505,2019-10-25,1620.0,south
2506,2019-10-25,1665.0,east
2507,2019-10-25,1500.0,west
2508,2019-10-26,1671.0,north
2509,2019-10-26,1566.0,south
2510,2019-10-26,1740.0,east
2511,2019-10-26,1599.0,west
2512,2019-10-27,1710.0,north
2513,2019-10-27,1668.0,south
2514,2019-10-27,1740.0,east
2515,2019-10-27,1698.0,west
2516,2019-10-28,1503.0,north
2517,2019-10-28,1689.0,south
2518,2019-10-28,1626.0,east
2519,2019-10-28,1674.0,west
2520,2019-10-29,1542.0,north
2521,2019-10-29,1692.0,south
2522,2019-10-29,1719.0,east
2523,2019-10-29,1512.0,west
2524,2019-10-30,1731.0,north
2525,2019-10-30,1644.0,south
2526,2019-10-30,1746.0,east
